scenario,seed,country,strategy,survived,survival_turns,death_cause,final_population,peak_population,final_territory,peak_territory,territory_share,dominant,attacks_made,attacks_suffered,battles_won,cells_conquered,cells_lost,cells_explored,casualties,contacts,pacts_formed,pacts_broken,pacts_lapsed,trade_turns,non_aggression_turns,alliance_turns,unions_absorbed
one_aggressor,39,hegemony-1,hegemony,1,300,,47291,47291,43,43,0.168,0,67,0,27,27,0,15,512,3,3,0,2,240,0,0,0
one_aggressor,39,peace-1,peace,1,300,,234246,234246,213,213,0.832,1,0,0,0,0,0,80,0,3,8,0,1,318,19,9,2
one_aggressor,39,peace-2,peace,0,57,union,0,573,0,37,0.0,0,0,43,0,0,18,54,162,3,4,0,0,55,10,5,0
one_aggressor,39,peace-3,peace,0,88,union,0,7472,0,87,0.0,0,0,24,0,0,9,56,340,3,7,0,1,110,20,10,1
one_aggressor,39,peace-4,peace,0,57,union,0,1461,0,47,0.0,0,0,0,0,0,0,46,0,2,4,0,0,45,9,4,0
one_aggressor,40,hegemony-1,hegemony,1,300,,49491,49491,45,45,0.1758,0,64,0,25,25,0,19,556,4,5,0,3,236,0,0,0
one_aggressor,40,peace-1,peace,1,300,,232049,232049,211,211,0.8242,1,0,0,0,0,0,72,0,4,9,0,1,335,22,7,2
one_aggressor,40,peace-2,peace,0,56,union,0,668,0,36,0.0,0,0,38,0,0,16,51,167,3,5,0,1,63,10,3,0
one_aggressor,40,peace-3,peace,0,55,union,0,1330,0,45,0.0,0,0,0,0,0,0,44,0,2,4,0,0,49,12,4,0
one_aggressor,40,peace-4,peace,0,86,union,0,7257,0,95,0.0,0,0,26,0,0,9,65,374,3,7,0,1,95,20,6,1
one_aggressor,41,hegemony-1,hegemony,1,300,,64885,64885,59,59,0.2305,0,49,0,25,25,0,33,421,3,3,0,2,205,0,0,0
one_aggressor,41,peace-1,peace,0,48,union,0,953,0,43,0.0,0,0,0,0,0,0,42,0,3,5,0,0,78,9,4,0
one_aggressor,41,peace-2,peace,0,64,union,0,934,0,42,0.0,0,0,35,0,0,20,61,204,4,5,0,0,89,9,4,0
one_aggressor,41,peace-3,peace,1,300,,216652,216652,197,197,0.7695,1,0,0,0,0,0,72,0,3,10,0,1,306,30,11,3
one_aggressor,41,peace-4,peace,0,78,union,0,3300,0,44,0.0,0,0,14,0,0,5,43,243,3,5,0,1,94,12,3,0
one_aggressor,42,hegemony-1,hegemony,1,300,,51687,51687,47,47,0.1836,0,64,0,22,22,0,24,627,3,3,0,2,191,0,0,0
one_aggressor,42,peace-1,peace,0,55,union,0,816,0,44,0.0,0,0,30,0,0,10,53,125,2,3,0,0,39,9,4,0
one_aggressor,42,peace-2,peace,1,300,,229843,229843,209,209,0.8164,1,0,0,0,0,0,53,0,2,7,0,0,237,21,10,2
one_aggressor,42,peace-3,peace,0,90,union,0,9669,0,113,0.0,0,0,30,0,0,10,74,443,4,8,0,1,113,18,7,1
one_aggressor,42,peace-4,peace,0,55,union,0,1264,0,46,0.0,0,0,4,0,0,2,47,36,3,5,0,1,66,12,7,0
one_aggressor,43,hegemony-1,hegemony,1,300,,58285,58285,53,53,0.207,0,68,0,28,28,0,24,706,3,4,0,3,190,0,0,0
one_aggressor,43,peace-1,peace,0,91,union,0,5016,0,57,0.0,0,0,36,0,0,14,64,575,3,5,0,1,76,14,2,0
one_aggressor,43,peace-2,peace,0,56,union,0,795,0,39,0.0,0,0,32,0,0,14,52,156,4,6,0,0,80,10,4,0
one_aggressor,43,peace-3,peace,0,66,union,0,2252,0,64,0.0,0,0,0,0,0,0,63,0,3,5,0,0,80,11,4,0
one_aggressor,43,peace-4,peace,1,300,,223249,223249,203,203,0.793,1,0,0,0,0,0,48,0,3,10,0,2,284,33,10,3
one_aggressor,44,hegemony-1,hegemony,1,300,,76933,76933,70,70,0.2734,0,85,0,49,49,0,20,966,3,3,0,2,160,0,0,0
one_aggressor,44,peace-1,peace,1,300,,204431,204431,186,186,0.7266,1,0,9,0,0,0,64,287,3,7,0,1,240,20,5,2
one_aggressor,44,peace-2,peace,0,84,union,0,553,0,30,0.0,0,0,69,0,0,45,64,344,4,4,0,0,102,13,7,0
one_aggressor,44,peace-3,peace,0,63,union,0,1940,0,41,0.0,0,0,0,0,0,0,40,0,3,5,0,0,101,11,2,0
one_aggressor,44,peace-4,peace,0,92,union,0,7780,0,84,0.0,0,0,7,0,0,4,63,243,3,7,0,1,99,22,10,1
one_aggressor,45,hegemony-1,hegemony,1,300,,58255,58255,53,53,0.207,0,69,0,25,25,0,27,943,4,4,0,2,154,0,0,0
one_aggressor,45,peace-1,peace,0,52,union,0,1153,0,44,0.0,0,0,0,0,0,0,43,0,2,4,0,0,51,13,8,0
one_aggressor,45,peace-2,peace,0,57,union,0,776,0,36,0.0,0,0,36,0,0,14,48,171,3,4,0,0,66,17,6,0
one_aggressor,45,peace-3,peace,1,300,,223134,223134,203,206,0.793,1,0,12,0,0,4,74,408,4,9,0,1,259,24,14,2
one_aggressor,45,peace-4,peace,0,82,union,0,6287,0,88,0.0,0,0,21,0,0,7,59,300,3,7,0,1,108,28,12,1
one_aggressor,46,hegemony-1,hegemony,1,300,,48392,48392,44,44,0.1719,0,54,0,22,22,0,21,268,2,1,0,0,278,0,0,0
one_aggressor,46,peace-1,peace,0,65,union,0,2141,0,51,0.0,0,0,0,0,0,0,50,0,2,5,0,0,73,15,2,0
one_aggressor,46,peace-2,peace,1,300,,233152,233152,212,212,0.8281,1,0,0,0,0,0,62,0,4,7,0,0,366,24,12,2
one_aggressor,46,peace-3,peace,0,73,union,0,1206,0,44,0.0,0,0,54,0,0,22,60,279,3,4,0,0,55,11,2,0
one_aggressor,46,peace-4,peace,0,79,union,0,5736,0,98,0.0,0,0,0,0,0,0,58,0,3,7,0,0,108,30,12,1
one_aggressor,47,hegemony-1,hegemony,1,300,,50590,50590,46,46,0.1797,0,57,0,24,24,0,21,440,4,4,0,3,223,0,0,0
one_aggressor,47,peace-1,peace,0,70,union,0,2711,0,62,0.0,0,0,0,0,0,0,62,0,3,5,0,0,85,11,2,0
one_aggressor,47,peace-2,peace,0,82,union,0,3405,0,57,0.0,0,0,31,0,0,13,68,336,3,4,0,0,63,16,5,0
one_aggressor,47,peace-3,peace,1,300,,230949,230949,210,210,0.8203,1,0,0,0,0,0,53,0,4,11,0,2,314,39,14,3
one_aggressor,47,peace-4,peace,0,52,union,0,688,0,37,0.0,0,0,26,0,0,11,47,120,4,6,0,1,93,12,7,0
one_aggressor,48,hegemony-1,hegemony,1,300,,72524,72524,66,66,0.2578,0,92,0,43,43,0,22,1510,3,3,0,2,105,0,0,0
one_aggressor,48,peace-1,peace,0,62,union,0,346,0,27,0.0,0,0,51,0,0,30,55,203,3,4,0,0,59,10,5,0
one_aggressor,48,peace-2,peace,0,72,union,0,3259,0,77,0.0,0,0,10,0,0,5,50,139,4,9,0,1,123,31,8,1
one_aggressor,48,peace-3,peace,0,63,union,0,1950,0,59,0.0,0,0,0,0,0,0,59,0,2,5,0,0,74,16,6,0
one_aggressor,48,peace-4,peace,1,300,,208794,208794,190,197,0.7422,1,0,31,0,0,8,65,913,4,9,0,1,205,27,9,2
one_aggressor,49,hegemony-1,hegemony,1,300,,57189,57189,52,52,0.2031,0,44,0,20,20,0,31,315,2,2,0,1,214,0,0,0
one_aggressor,49,peace-1,peace,0,74,union,0,3281,0,57,0.0,0,0,0,0,0,0,56,0,4,6,0,0,112,9,3,0
one_aggressor,49,peace-2,peace,0,79,union,0,2166,0,44,0.0,0,0,44,0,0,20,56,349,3,4,0,0,77,25,8,0
one_aggressor,49,peace-3,peace,1,300,,224356,224356,204,204,0.7969,1,0,0,0,0,0,55,0,3,10,0,1,320,45,17,3
one_aggressor,49,peace-4,peace,0,61,union,0,1772,0,54,0.0,0,0,0,0,0,0,53,0,2,4,0,0,65,11,6,0
one_aggressor,50,hegemony-1,hegemony,1,300,,54989,54989,50,50,0.1953,0,55,0,24,24,0,25,525,4,3,0,2,205,0,0,0
one_aggressor,50,peace-1,peace,0,61,union,0,977,0,40,0.0,0,0,32,0,0,15,54,184,4,5,0,0,86,11,3,0
one_aggressor,50,peace-2,peace,1,300,,226551,226551,206,206,0.8047,1,0,0,0,0,0,57,0,3,9,0,2,298,30,11,3
one_aggressor,50,peace-3,peace,0,86,union,0,4582,0,58,0.0,0,0,23,0,0,9,60,351,3,4,0,0,83,15,5,0
one_aggressor,50,peace-4,peace,0,79,union,0,4130,0,56,0.0,0,0,0,0,0,0,55,0,4,7,0,0,116,20,3,0
one_aggressor,51,hegemony-1,hegemony,1,300,,73629,73629,67,67,0.2617,0,94,0,54,54,0,12,1345,3,2,0,1,129,0,0,0
one_aggressor,51,peace-1,peace,0,62,union,0,1859,0,57,0.0,0,0,0,0,0,0,56,0,3,4,0,0,54,15,8,0
one_aggressor,51,peace-2,peace,0,68,union,0,2099,0,51,0.0,0,0,14,0,0,7,53,157,4,6,0,1,107,14,7,0
one_aggressor,51,peace-3,peace,1,300,,207697,207697,189,189,0.7383,1,0,34,0,0,12,96,1096,2,7,0,0,184,29,15,2
one_aggressor,51,peace-4,peace,0,53,conquered,0,135,0,16,0.0,0,0,46,0,0,35,34,182,2,1,0,0,22,0,0,0
one_aggressor,52,hegemony-1,hegemony,1,300,,63787,63787,58,58,0.2266,0,64,0,34,34,0,23,560,4,4,0,2,277,0,0,0
one_aggressor,52,peace-1,peace,0,63,union,0,826,0,37,0.0,0,0,40,0,0,22,58,226,3,4,0,0,50,11,2,0
one_aggressor,52,peace-2,peace,0,57,union,0,1461,0,48,0.0,0,0,0,0,0,0,47,0,2,4,0,0,69,15,1,0
one_aggressor,52,peace-3,peace,1,300,,217755,217755,198,198,0.7734,1,0,0,0,0,0,62,0,4,9,0,1,353,24,4,2
one_aggressor,52,peace-4,peace,0,90,union,0,8240,0,95,0.0,0,0,24,0,0,12,61,503,3,7,0,1,103,20,5,1
one_aggressor,53,hegemony-1,hegemony,1,300,,52790,52790,48,48,0.1875,0,50,0,20,20,0,27,381,3,2,0,1,186,0,0,0
one_aggressor,53,peace-1,peace,0,76,union,0,3048,0,58,0.0,0,0,21,0,0,6,59,208,3,4,0,0,68,12,2,0
one_aggressor,53,peace-2,peace,1,300,,228751,228751,208,208,0.8125,1,0,0,0,0,0,59,7,3,8,0,1,280,31,10,3
one_aggressor,53,peace-3,peace,0,54,union,0,705,0,39,0.0,0,0,29,0,0,14,52,145,4,6,0,0,84,9,4,0
one_aggressor,53,peace-4,peace,0,64,union,0,2047,0,55,0.0,0,0,0,0,0,0,54,0,3,6,0,0,92,10,4,0
one_aggressor,54,hegemony-1,hegemony,1,300,,72578,72578,66,66,0.2578,0,51,0,18,18,0,47,559,3,2,0,1,166,0,0,0
one_aggressor,54,peace-1,peace,0,52,union,0,886,0,39,0.0,0,0,18,0,0,7,45,88,2,3,0,0,41,12,6,0
one_aggressor,54,peace-2,peace,1,300,,208957,208957,190,190,0.7422,1,0,0,0,0,0,47,0,4,9,0,1,281,22,11,2
one_aggressor,54,peace-3,peace,0,68,union,0,2001,0,50,0.0,0,0,20,0,0,7,55,190,3,4,0,0,51,9,4,0
one_aggressor,54,peace-4,peace,0,87,union,0,10141,0,107,0.0,0,0,13,0,0,4,57,233,2,6,0,0,99,19,9,1
one_aggressor,55,hegemony-1,hegemony,1,300,,60485,60485,55,55,0.2148,0,44,0,16,16,0,38,392,3,2,0,1,156,0,0,0
one_aggressor,55,peace-1,peace,0,67,union,0,1853,0,53,0.0,0,0,23,0,0,9,60,200,3,5,0,1,82,16,9,0
one_aggressor,55,peace-2,peace,1,300,,221051,221051,201,201,0.7852,1,0,1,0,0,1,55,7,4,8,0,0,283,21,6,2
one_aggressor,55,peace-3,peace,0,76,union,0,6119,0,104,0.0,0,0,7,0,0,3,54,116,2,6,0,0,99,28,11,1
one_aggressor,55,peace-4,peace,0,47,union,0,781,0,41,0.0,0,0,13,0,0,3,44,55,2,3,0,0,38,9,4,0
one_aggressor,56,hegemony-1,hegemony,1,300,,61587,61587,56,56,0.2188,0,74,0,39,39,0,16,517,2,2,0,1,238,0,0,0
one_aggressor,56,peace-1,peace,0,89,union,0,6579,0,78,0.0,0,0,18,0,0,5,60,270,2,6,0,0,80,19,8,1
one_aggressor,56,peace-2,peace,1,300,,219950,219950,200,200,0.7812,1,0,0,0,0,0,76,0,3,8,0,1,311,21,4,2
one_aggressor,56,peace-3,peace,0,67,union,0,289,0,28,0.0,0,0,56,0,0,34,50,223,4,5,0,0,90,10,5,0
one_aggressor,56,peace-4,peace,0,68,union,0,2471,0,50,0.0,0,0,0,0,0,0,49,0,3,5,0,0,101,12,1,0
one_aggressor,57,hegemony-1,hegemony,1,300,,62684,62684,57,57,0.2227,0,59,0,25,25,0,31,525,2,2,0,1,206,0,0,0
one_aggressor,57,peace-1,peace,1,300,,218854,218854,199,199,0.7773,1,0,0,0,0,0,56,0,2,9,0,1,283,32,9,2
one_aggressor,57,peace-2,peace,0,84,union,0,7291,0,90,0.0,0,0,2,0,0,1,58,141,3,7,0,1,134,20,10,1
one_aggressor,57,peace-3,peace,0,58,union,0,1537,0,53,0.0,0,0,0,0,0,0,52,0,3,4,0,0,66,9,4,0
one_aggressor,57,peace-4,peace,0,82,union,0,2086,0,45,0.0,0,0,57,0,0,24,54,523,4,6,0,1,93,23,5,0
one_aggressor,58,hegemony-1,hegemony,1,300,,99707,99707,111,111,0.4336,0,157,0,72,72,0,38,29731,3,3,0,3,139,0,0,0
one_aggressor,58,peace-1,peace,0,94,union,0,7129,0,57,0.0,0,0,10,0,0,5,61,304,2,4,0,1,117,21,8,0
one_aggressor,58,peace-2,peace,0,54,union,0,1269,0,48,0.0,0,0,0,0,0,0,48,0,2,4,0,0,66,15,8,0
one_aggressor,58,peace-3,peace,0,79,union,0,656,0,31,0.0,0,0,56,0,0,32,42,461,2,3,0,0,52,9,4,0
one_aggressor,58,peace-4,peace,1,300,,142687,193203,145,180,0.5664,1,0,91,0,0,35,62,28419,3,10,0,2,220,45,20,3
one_aggressor,59,hegemony-1,hegemony,1,300,,63704,63704,58,58,0.2266,0,96,0,44,44,0,13,1689,4,3,0,1,164,0,0,0
one_aggressor,59,peace-1,peace,0,53,union,0,1211,0,43,0.0,0,0,0,0,0,0,42,0,4,7,0,0,91,13,6,0
one_aggressor,59,peace-2,peace,0,82,union,0,5361,0,104,0.0,0,0,17,0,0,5,75,193,3,6,0,0,74,20,9,1
one_aggressor,59,peace-3,peace,1,300,,217472,217472,198,205,0.7734,1,0,27,0,0,9,59,1207,2,7,0,2,232,22,10,2
one_aggressor,59,peace-4,peace,0,66,union,0,479,0,33,0.0,0,0,52,0,0,30,62,218,3,5,0,1,83,13,5,0
one_aggressor,60,hegemony-1,hegemony,1,300,,51635,51635,47,47,0.1836,0,96,0,33,33,0,13,1947,3,3,0,2,137,0,0,0
one_aggressor,60,peace-1,peace,1,300,,229621,229621,209,210,0.8164,1,0,25,0,0,1,68,855,3,8,0,1,219,24,10,2
one_aggressor,60,peace-2,peace,0,57,union,0,1465,0,52,0.0,0,0,0,0,0,0,51,0,3,5,0,0,55,9,4,0
one_aggressor,60,peace-3,peace,0,84,union,0,6228,0,93,0.0,0,0,13,0,0,4,59,209,4,8,0,1,113,28,10,1
one_aggressor,60,peace-4,peace,0,70,union,0,748,0,37,0.0,0,0,58,0,0,28,60,281,3,4,0,0,52,13,4,0
one_aggressor,61,hegemony-1,hegemony,1,300,,54979,54979,50,50,0.1953,0,53,0,25,25,0,24,385,2,2,0,1,138,0,0,0
one_aggressor,61,peace-1,peace,0,68,union,0,1089,0,43,0.0,0,0,44,0,0,21,63,244,3,6,0,0,81,22,7,0
one_aggressor,61,peace-2,peace,0,71,union,0,2852,0,69,0.0,0,0,0,0,0,0,68,0,3,6,0,0,94,14,6,0
one_aggressor,61,peace-3,peace,0,56,union,0,1397,0,43,0.0,0,0,0,0,0,0,42,0,2,4,0,0,69,11,2,0
one_aggressor,61,peace-4,peace,1,300,,226508,226508,206,206,0.8047,1,0,9,0,0,4,54,186,4,10,0,1,248,31,9,3
one_aggressor,62,hegemony-1,hegemony,1,300,,56087,56087,51,51,0.1992,0,79,0,41,41,0,9,537,3,2,0,1,238,0,0,0
one_aggressor,62,peace-1,peace,0,92,union,0,6261,0,79,0.0,0,0,22,0,0,11,89,390,2,3,0,0,51,9,4,0
one_aggressor,62,peace-2,peace,1,300,,225445,225445,205,205,0.8008,1,0,0,0,0,0,65,0,2,9,0,1,308,35,14,3
one_aggressor,62,peace-3,peace,0,66,union,0,2238,0,45,0.0,0,0,0,0,0,0,44,0,4,6,0,0,136,17,7,0
one_aggressor,62,peace-4,peace,0,64,union,0,374,0,28,0.0,0,0,57,0,0,30,44,262,3,4,0,0,63,9,3,0
one_aggressor,63,hegemony-1,hegemony,1,300,,67017,67017,61,61,0.2383,0,87,0,38,38,0,22,1931,4,4,0,3,128,0,0,0
one_aggressor,63,peace-1,peace,0,56,union,0,659,0,35,0.0,0,0,29,0,0,17,51,157,4,5,0,0,80,11,5,0
one_aggressor,63,peace-2,peace,0,83,union,0,4784,0,60,0.0,0,0,7,0,0,1,59,100,4,8,0,1,98,17,7,0
one_aggressor,63,peace-3,peace,1,300,,214241,214241,195,203,0.7617,1,0,26,0,0,8,61,1146,3,10,0,1,210,27,11,3
one_aggressor,63,peace-4,peace,0,82,union,0,3612,0,55,0.0,0,0,25,0,0,12,58,422,3,7,0,1,94,19,9,0
one_aggressor,64,hegemony-1,hegemony,1,300,,71480,71480,65,65,0.2539,0,42,0,14,14,0,50,465,3,3,0,2,191,0,0,0
one_aggressor,64,peace-1,peace,0,56,union,0,1394,0,36,0.0,0,0,0,0,0,0,35,0,3,6,0,0,94,13,6,0
one_aggressor,64,peace-2,peace,0,77,union,0,2729,0,44,0.0,0,0,27,0,0,9,44,368,3,5,0,1,82,11,2,0
one_aggressor,64,peace-3,peace,1,300,,210060,210060,191,191,0.7461,1,0,0,0,0,0,81,0,3,9,0,1,280,27,10,3
one_aggressor,64,peace-4,peace,0,51,union,0,914,0,39,0.0,0,0,15,0,0,5,41,74,4,7,0,0,95,15,4,0
one_aggressor,65,hegemony-1,hegemony,1,300,,59363,59363,54,54,0.2109,0,77,0,32,32,0,21,1006,3,3,0,2,151,0,0,0
one_aggressor,65,peace-1,peace,0,59,union,0,410,0,29,0.0,0,0,38,0,0,22,50,191,3,6,0,0,88,30,11,0
one_aggressor,65,peace-2,peace,1,300,,222056,222056,202,202,0.7891,1,0,30,0,0,7,105,608,1,5,0,1,192,26,14,2
one_aggressor,65,peace-3,peace,0,63,union,0,2278,0,75,0.0,0,0,9,0,0,3,48,77,3,5,0,1,75,15,9,1
one_aggressor,65,peace-4,peace,0,46,union,0,858,0,28,0.0,0,0,0,0,0,0,27,0,4,7,0,0,92,15,4,0
one_aggressor,66,hegemony-1,hegemony,1,300,,64886,64886,59,59,0.2305,0,22,0,9,9,0,49,130,3,3,0,2,246,0,0,0
one_aggressor,66,peace-1,peace,0,55,union,0,1331,0,40,0.0,0,0,0,0,0,0,39,0,2,6,0,0,80,22,8,0
one_aggressor,66,peace-2,peace,0,64,union,0,2044,0,61,0.0,0,0,0,0,0,0,60,0,2,4,0,0,56,19,14,0
one_aggressor,66,peace-3,peace,1,300,,216663,216663,197,197,0.7695,1,0,0,0,0,0,54,0,4,9,0,2,346,34,22,3
one_aggressor,66,peace-4,peace,0,59,union,0,1196,0,42,0.0,0,0,22,0,0,9,49,135,3,4,0,0,60,15,8,0
one_aggressor,67,hegemony-1,hegemony,1,300,,73682,73682,67,67,0.2617,0,46,0,24,24,0,42,236,2,2,0,1,239,0,0,0
one_aggressor,67,peace-1,peace,0,69,union,0,3380,0,70,0.0,0,0,0,0,0,0,50,0,3,7,0,0,113,23,11,1
one_aggressor,67,peace-2,peace,1,300,,207860,207860,189,189,0.7383,1,0,0,0,0,0,75,0,2,5,0,0,270,16,10,2
one_aggressor,67,peace-3,peace,0,64,union,0,1989,0,43,0.0,0,0,2,0,0,1,43,32,4,9,0,1,156,22,6,0
one_aggressor,67,peace-4,peace,0,62,union,0,568,0,29,0.0,0,0,44,0,0,23,41,252,3,5,0,0,74,15,5,0
one_aggressor,68,hegemony-1,hegemony,1,300,,61586,61586,56,56,0.2188,0,64,0,33,33,0,22,442,4,3,0,2,235,0,0,0
one_aggressor,68,peace-1,peace,0,60,union,0,1685,0,46,0.0,0,0,0,0,0,0,45,0,4,6,0,0,84,14,4,0
one_aggressor,68,peace-2,peace,1,300,,219951,219951,200,200,0.7812,1,0,0,0,0,0,74,8,3,10,0,2,337,34,12,3
one_aggressor,68,peace-3,peace,0,83,union,0,3354,0,56,0.0,0,0,32,0,0,18,65,444,3,4,0,0,69,10,3,0
one_aggressor,68,peace-4,peace,0,49,union,0,450,0,31,0.0,0,0,32,0,0,15,45,134,4,5,0,0,85,10,5,0
one_aggressor,69,hegemony-1,hegemony,1,300,,65984,65984,60,60,0.2344,0,51,0,24,24,0,35,485,3,3,0,2,183,0,0,0
one_aggressor,69,peace-1,peace,1,300,,215555,215555,196,196,0.7656,1,0,0,0,0,0,49,0,2,9,0,2,282,30,13,3
one_aggressor,69,peace-2,peace,0,57,union,0,1398,0,51,0.0,0,0,3,0,0,1,51,13,4,5,0,0,80,11,5,0
one_aggressor,69,peace-3,peace,0,84,union,0,5182,0,58,0.0,0,0,0,0,0,0,57,0,2,6,0,0,90,19,4,0
one_aggressor,69,peace-4,peace,0,89,union,0,3195,0,43,0.0,0,0,48,0,0,23,59,478,3,5,0,0,85,18,6,0
one_aggressor,70,hegemony-1,hegemony,1,300,,79100,79100,72,72,0.2812,0,76,0,31,31,0,40,1733,3,3,0,2,145,0,0,0
one_aggressor,70,peace-1,peace,0,59,union,0,1612,0,44,0.0,0,0,0,0,0,0,43,2,4,10,0,0,135,28,11,0
one_aggressor,70,peace-2,peace,0,70,union,0,2602,0,58,0.0,0,0,5,0,0,2,59,63,3,7,0,1,118,28,16,0
one_aggressor,70,peace-3,peace,1,300,,202171,202171,184,195,0.7188,1,0,38,0,0,14,58,1566,3,8,0,1,199,35,23,3
one_aggressor,70,peace-4,peace,0,63,union,0,1184,0,40,0.0,0,0,33,0,0,15,51,201,3,4,0,0,55,13,6,0
one_aggressor,71,hegemony-1,hegemony,1,300,,54944,54944,50,50,0.1953,0,93,0,37,37,0,12,1484,3,2,0,1,115,0,0,0
one_aggressor,71,peace-1,peace,0,72,union,0,2881,0,54,0.0,0,0,0,0,0,0,53,37,4,8,0,1,135,44,31,0
one_aggressor,71,peace-2,peace,1,300,,226375,226375,206,216,0.8047,1,0,27,0,0,10,58,1052,2,7,0,0,186,32,18,3
one_aggressor,71,peace-3,peace,0,76,union,0,3096,0,59,0.0,0,0,16,0,0,7,65,172,4,5,0,0,82,14,8,0
one_aggressor,71,peace-4,peace,0,79,union,0,1686,0,48,0.0,0,0,50,0,0,20,63,230,3,4,0,0,94,40,35,0
one_aggressor,72,hegemony-1,hegemony,1,300,,71414,71414,65,65,0.2539,0,93,0,48,48,0,16,1731,3,2,0,1,118,0,0,0
one_aggressor,72,peace-1,peace,1,300,,209855,209855,191,200,0.7461,1,0,33,0,0,11,68,1355,3,7,0,2,202,25,17,3
one_aggressor,72,peace-2,peace,0,76,union,0,3077,0,60,0.0,0,0,13,0,0,9,68,234,3,4,0,0,71,12,7,0
one_aggressor,72,peace-3,peace,0,72,union,0,2978,0,51,0.0,0,0,0,0,0,0,50,0,3,8,0,1,101,23,10,0
one_aggressor,72,peace-4,peace,0,62,union,0,474,0,29,0.0,0,0,47,0,0,28,49,241,4,7,0,0,94,16,6,0
one_aggressor,73,hegemony-1,hegemony,1,300,,63625,63625,58,58,0.2266,0,91,0,41,41,0,16,1569,3,3,0,2,161,0,0,0
one_aggressor,73,peace-1,peace,1,300,,217208,217208,198,209,0.7734,1,0,31,0,0,11,64,1216,3,8,0,1,201,33,15,2
one_aggressor,73,peace-2,peace,0,60,union,0,1688,0,41,0.0,0,0,0,0,0,0,40,0,3,5,0,0,109,12,4,0
one_aggressor,73,peace-3,peace,0,71,union,0,698,0,39,0.0,0,0,48,0,0,25,63,283,4,7,0,0,116,29,12,0
one_aggressor,73,peace-4,peace,0,76,union,0,4197,0,103,0.0,0,0,12,0,0,5,68,144,3,5,0,1,103,18,11,1
one_aggressor,74,hegemony-1,hegemony,1,300,,70350,70350,64,64,0.25,0,69,0,36,36,0,27,809,4,4,0,2,167,0,0,0
one_aggressor,74,peace-1,peace,0,90,union,0,8453,0,87,0.0,0,0,9,0,0,5,58,275,3,8,0,2,119,31,8,1
one_aggressor,74,peace-2,peace,0,55,union,0,1327,0,43,0.0,0,0,0,0,0,0,42,0,2,4,0,0,48,10,5,0
one_aggressor,74,peace-3,peace,1,300,,211057,211057,192,193,0.75,1,0,4,0,0,1,67,168,3,9,0,2,245,31,9,2
one_aggressor,74,peace-4,peace,0,80,union,0,1427,0,36,0.0,0,0,56,0,0,30,57,421,2,3,0,0,39,10,4,0
one_aggressor,75,hegemony-1,hegemony,1,300,,63785,63785,58,58,0.2266,0,70,0,30,30,0,27,905,4,4,0,2,298,0,0,0
one_aggressor,75,peace-1,peace,0,67,union,0,2336,0,38,0.0,0,0,0,0,0,0,37,0,2,4,0,0,85,18,2,0
one_aggressor,75,peace-2,peace,0,99,union,0,13350,0,106,0.0,0,0,29,0,0,11,67,680,3,7,0,1,107,19,6,1
one_aggressor,75,peace-3,peace,0,68,union,0,1281,0,43,0.0,0,0,41,0,0,19,60,254,3,4,0,0,45,9,3,0
one_aggressor,75,peace-4,peace,1,300,,217756,217756,198,198,0.7734,1,0,0,0,0,0,60,0,4,9,0,1,359,28,5,2
one_aggressor,76,hegemony-1,hegemony,1,300,,59388,59388,54,54,0.2109,0,28,0,10,10,0,43,252,2,2,0,1,188,0,0,0
one_aggressor,76,peace-1,peace,0,61,union,0,1544,0,52,0.0,0,0,20,0,0,5,54,121,4,6,0,0,102,20,8,0
one_aggressor,76,peace-2,peace,0,70,union,0,4715,0,105,0.0,0,0,8,0,0,5,55,162,3,6,0,1,89,23,12,1
one_aggressor,76,peace-3,peace,1,300,,222159,222159,202,202,0.7891,1,0,0,0,0,0,58,0,2,6,0,0,260,22,7,2
one_aggressor,76,peace-4,peace,0,57,union,0,1466,0,42,0.0,0,0,0,0,0,0,41,0,3,6,0,0,95,11,3,0
one_aggressor,77,hegemony-1,hegemony,1,300,,72548,72548,66,66,0.2578,0,86,0,55,55,0,10,807,4,4,0,2,173,0,0,0
one_aggressor,77,peace-1,peace,1,300,,208853,208853,190,191,0.7422,1,0,17,0,0,4,83,491,4,10,0,1,221,26,11,3
one_aggressor,77,peace-2,peace,0,82,union,0,4484,0,59,0.0,0,0,3,0,0,3,61,146,3,5,0,1,112,16,3,0
one_aggressor,77,peace-3,peace,0,76,union,0,184,0,24,0.0,0,0,66,0,0,48,60,231,4,6,0,0,103,19,3,0
one_aggressor,77,peace-4,peace,0,63,union,0,1937,0,38,0.0,0,0,0,0,0,0,37,0,3,5,0,0,83,11,5,0
one_aggressor,78,hegemony-1,hegemony,1,300,,64881,64881,59,59,0.2305,0,71,0,36,36,0,22,813,4,3,0,2,240,0,0,0
one_aggressor,78,peace-1,peace,1,300,,216642,216642,197,197,0.7695,1,0,0,0,0,0,66,0,4,11,0,1,334,41,14,3
one_aggressor,78,peace-2,peace,0,95,union,0,7809,0,62,0.0,0,0,12,0,0,3,61,321,2,4,0,1,99,15,3,0
one_aggressor,78,peace-3,peace,0,85,union,0,1361,0,35,0.0,0,0,59,0,0,33,50,559,3,4,0,0,57,11,5,0
one_aggressor,78,peace-4,peace,0,62,union,0,1858,0,53,0.0,0,0,0,0,0,0,52,0,3,4,0,0,66,15,6,0
