scenario,seed,turn,country,strategy,alive,population,territory,capacity,known_cells,attacks_made,attacks_suffered,battles_won,cells_gained,cells_lost,casualties,trade_agreements,non_aggression_pacts,military_alliances,mean_attitude_out,mean_attitude_in
many_aggressors,0,250,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,250,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,251,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,251,hegemony-2,hegemony,1,58427,72,72000,227,1,1,0,0,0,509,0,0,0,-100.0,-100.0
many_aggressors,0,251,hegemony-3,hegemony,1,95722,111,111000,235,1,1,0,0,0,500,0,0,0,-100.0,-100.0
many_aggressors,0,251,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,251,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,252,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,252,hegemony-2,hegemony,1,59076,73,73000,227,1,1,1,1,0,336,0,0,0,-100.0,-100.0
many_aggressors,0,252,hegemony-3,hegemony,1,95188,110,110000,235,1,1,0,0,1,759,0,0,0,-100.0,-100.0
many_aggressors,0,252,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,252,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,253,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,253,hegemony-2,hegemony,1,59128,73,73000,227,1,1,0,0,0,511,0,0,0,-100.0,-100.0
many_aggressors,0,253,hegemony-3,hegemony,1,95330,110,110000,235,1,1,0,0,0,499,0,0,0,-100.0,-100.0
many_aggressors,0,253,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,253,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,254,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,254,hegemony-2,hegemony,1,58528,72,72000,227,1,1,0,0,1,755,0,0,0,-100.0,-100.0
many_aggressors,0,254,hegemony-3,hegemony,1,96035,111,111000,235,1,1,1,1,0,337,0,0,0,-100.0,-100.0
many_aggressors,0,254,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,254,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,255,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,255,hegemony-2,hegemony,1,57909,71,71000,227,1,1,0,0,1,756,0,0,0,-100.0,-100.0
many_aggressors,0,255,hegemony-3,hegemony,1,96756,112,112000,235,1,1,1,1,0,337,0,0,0,-100.0,-100.0
many_aggressors,0,255,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,255,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,256,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,256,hegemony-2,hegemony,1,58541,72,72000,227,1,1,1,1,0,337,0,0,0,-100.0,-100.0
many_aggressors,0,256,hegemony-3,hegemony,1,96218,111,111000,235,1,1,0,0,1,761,0,0,0,-100.0,-100.0
many_aggressors,0,256,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,256,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,257,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,257,hegemony-2,hegemony,1,57920,71,71000,227,1,1,0,0,1,757,0,0,0,-100.0,-100.0
many_aggressors,0,257,hegemony-3,hegemony,1,96932,112,112000,235,1,1,1,1,0,338,0,0,0,-100.0,-100.0
many_aggressors,0,257,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,257,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,258,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,258,hegemony-2,hegemony,1,57284,70,70000,227,1,1,0,0,1,758,0,0,0,-100.0,-100.0
many_aggressors,0,258,hegemony-3,hegemony,1,97657,113,113000,235,1,1,1,1,0,338,0,0,0,-100.0,-100.0
many_aggressors,0,258,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,258,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,259,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,259,hegemony-2,hegemony,1,56633,69,69000,227,1,1,0,0,1,759,0,0,0,-100.0,-100.0
many_aggressors,0,259,hegemony-3,hegemony,1,98395,114,114000,235,1,1,1,1,0,338,0,0,0,-100.0,-100.0
many_aggressors,0,259,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,259,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,260,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,260,hegemony-2,hegemony,1,57237,70,70000,227,1,1,1,1,0,338,0,0,0,-100.0,-100.0
many_aggressors,0,260,hegemony-3,hegemony,1,97872,113,113000,235,1,1,0,0,1,763,0,0,0,-100.0,-100.0
many_aggressors,0,260,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,260,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,261,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,261,hegemony-2,hegemony,1,57855,71,71000,227,1,1,1,1,0,339,0,0,0,-100.0,-100.0
many_aggressors,0,261,hegemony-3,hegemony,1,97328,112,112000,235,1,1,0,0,1,765,0,0,0,-100.0,-100.0
many_aggressors,0,261,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,261,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,262,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,262,hegemony-2,hegemony,1,57877,71,71000,227,1,1,0,0,0,513,0,0,0,-100.0,-100.0
many_aggressors,0,262,hegemony-3,hegemony,1,97462,112,112000,235,1,1,0,0,0,503,0,0,0,-100.0,-100.0
many_aggressors,0,262,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,262,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,263,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,263,hegemony-2,hegemony,1,57244,70,70000,227,1,1,0,0,1,759,0,0,0,-100.0,-100.0
many_aggressors,0,263,hegemony-3,hegemony,1,98165,113,113000,235,1,1,1,1,0,339,0,0,0,-100.0,-100.0
many_aggressors,0,263,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,263,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,264,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,264,hegemony-2,hegemony,1,57210,70,70000,227,1,1,1,1,1,584,0,0,0,-100.0,-100.0
many_aggressors,0,264,hegemony-3,hegemony,1,98180,113,113000,235,1,1,1,1,1,601,0,0,0,-100.0,-100.0
many_aggressors,0,264,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,264,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,265,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,265,hegemony-2,hegemony,1,57219,70,70000,227,1,1,0,0,0,514,0,0,0,-100.0,-100.0
many_aggressors,0,265,hegemony-3,hegemony,1,98319,113,113000,235,1,1,0,0,0,504,0,0,0,-100.0,-100.0
many_aggressors,0,265,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,265,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,266,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,266,hegemony-2,hegemony,1,57227,70,70000,227,1,1,0,0,0,514,0,0,0,-100.0,-100.0
many_aggressors,0,266,hegemony-3,hegemony,1,98455,113,113000,235,1,1,0,0,0,503,0,0,0,-100.0,-100.0
many_aggressors,0,266,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,266,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,267,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,267,hegemony-2,hegemony,1,57235,70,70000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,267,hegemony-3,hegemony,1,98584,113,113000,235,1,1,0,0,0,505,0,0,0,-100.0,-100.0
many_aggressors,0,267,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,267,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,268,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,268,hegemony-2,hegemony,1,56583,69,69000,227,1,1,0,0,1,762,0,0,0,-100.0,-100.0
many_aggressors,0,268,hegemony-3,hegemony,1,99286,114,114000,235,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,268,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,268,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,269,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,269,hegemony-2,hegemony,1,55916,68,68000,227,1,1,0,0,1,762,0,0,0,-100.0,-100.0
many_aggressors,0,269,hegemony-3,hegemony,1,100000,115,115000,235,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,269,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,269,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,270,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,270,hegemony-2,hegemony,1,55238,67,67000,227,1,1,0,0,1,762,0,0,0,-100.0,-100.0
many_aggressors,0,270,hegemony-3,hegemony,1,100725,116,116000,235,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,270,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,270,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,271,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,271,hegemony-2,hegemony,1,55208,67,67000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,271,hegemony-3,hegemony,1,100881,116,116000,235,1,1,0,0,0,507,0,0,0,-100.0,-100.0
many_aggressors,0,271,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,271,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,272,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,272,hegemony-2,hegemony,1,55179,67,67000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,272,hegemony-3,hegemony,1,101033,116,116000,235,1,1,0,0,0,505,0,0,0,-100.0,-100.0
many_aggressors,0,272,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,272,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,273,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,273,hegemony-2,hegemony,1,55762,68,68000,227,1,1,1,1,0,341,0,0,0,-100.0,-100.0
many_aggressors,0,273,hegemony-3,hegemony,1,100479,115,115000,235,1,1,0,0,1,769,0,0,0,-100.0,-100.0
many_aggressors,0,273,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,273,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,274,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,274,hegemony-2,hegemony,1,55747,68,68000,227,1,1,0,0,0,516,0,0,0,-100.0,-100.0
many_aggressors,0,274,hegemony-3,hegemony,1,100607,115,115000,235,1,1,0,0,0,506,0,0,0,-100.0,-100.0
many_aggressors,0,274,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,274,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,275,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,275,hegemony-2,hegemony,1,55685,68,68000,227,1,1,1,1,1,589,0,0,0,-100.0,-100.0
many_aggressors,0,275,hegemony-3,hegemony,1,100610,115,115000,235,1,1,1,1,1,603,0,0,0,-100.0,-100.0
many_aggressors,0,275,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,275,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,276,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,276,hegemony-2,hegemony,1,55016,67,67000,227,1,1,0,0,1,763,0,0,0,-100.0,-100.0
many_aggressors,0,276,hegemony-3,hegemony,1,101310,116,116000,235,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,276,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,276,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,277,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,277,hegemony-2,hegemony,1,55159,67,67000,227,1,0,0,0,0,349,0,0,0,-99.0,-100.0
many_aggressors,0,277,hegemony-3,hegemony,1,101777,117,117000,235,0,1,0,1,0,174,0,0,0,-100.0,-99.0
many_aggressors,0,277,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,277,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,278,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,278,hegemony-2,hegemony,1,55087,67,67000,227,1,1,1,1,1,586,0,0,0,-100.0,-100.0
many_aggressors,0,278,hegemony-3,hegemony,1,101810,117,117000,237,1,1,1,1,1,602,0,0,0,-100.0,-100.0
many_aggressors,0,278,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,278,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,279,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,279,hegemony-2,hegemony,1,54402,66,66000,227,1,1,0,0,1,762,0,0,0,-100.0,-100.0
many_aggressors,0,279,hegemony-3,hegemony,1,102543,118,118000,237,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,279,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,279,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,280,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,280,hegemony-2,hegemony,1,54365,66,66000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,280,hegemony-3,hegemony,1,102708,118,118000,237,1,1,0,0,0,507,0,0,0,-100.0,-100.0
many_aggressors,0,280,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,280,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,281,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,281,hegemony-2,hegemony,1,54494,66,66000,227,1,0,0,0,0,350,0,0,0,-99.0,-100.0
many_aggressors,0,281,hegemony-3,hegemony,1,103198,119,119000,237,0,1,0,1,0,175,0,0,0,-100.0,-99.0
many_aggressors,0,281,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,281,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,282,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,282,hegemony-2,hegemony,1,54407,66,66000,227,1,1,1,1,1,587,0,0,0,-100.0,-100.0
many_aggressors,0,282,hegemony-3,hegemony,1,103258,119,119000,237,1,1,1,1,1,601,0,0,0,-100.0,-100.0
many_aggressors,0,282,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,282,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,283,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,283,hegemony-2,hegemony,1,53706,65,65000,227,1,1,0,0,1,763,0,0,0,-100.0,-100.0
many_aggressors,0,283,hegemony-3,hegemony,1,104016,120,120000,237,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,283,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,283,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,284,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,284,hegemony-2,hegemony,1,53657,65,65000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,284,hegemony-3,hegemony,1,104203,120,120000,237,1,1,0,0,0,506,0,0,0,-100.0,-100.0
many_aggressors,0,284,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,284,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,285,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,285,hegemony-2,hegemony,1,53611,65,65000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,285,hegemony-3,hegemony,1,104382,120,120000,237,1,1,0,0,0,507,0,0,0,-100.0,-100.0
many_aggressors,0,285,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,285,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,286,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,286,hegemony-2,hegemony,1,53565,65,65000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,286,hegemony-3,hegemony,1,104554,120,120000,237,1,1,0,0,0,507,0,0,0,-100.0,-100.0
many_aggressors,0,286,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,286,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,287,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,287,hegemony-2,hegemony,1,53688,65,65000,227,1,0,0,0,0,348,0,0,0,-99.0,-100.0
many_aggressors,0,287,hegemony-3,hegemony,1,105053,121,121000,237,0,1,0,1,0,174,0,0,0,-100.0,-99.0
many_aggressors,0,287,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,287,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,288,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,288,hegemony-2,hegemony,1,54250,66,66000,227,1,1,1,1,0,341,0,0,0,-100.0,-100.0
many_aggressors,0,288,hegemony-3,hegemony,1,104541,120,120000,238,1,1,0,0,1,769,0,0,0,-100.0,-100.0
many_aggressors,0,288,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,288,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,289,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,289,hegemony-2,hegemony,1,53558,65,65000,227,1,1,0,0,1,763,0,0,0,-100.0,-100.0
many_aggressors,0,289,hegemony-3,hegemony,1,105286,121,121000,238,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,289,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,289,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,290,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,290,hegemony-2,hegemony,1,53514,65,65000,227,1,1,0,0,0,515,0,0,0,-100.0,-100.0
many_aggressors,0,290,hegemony-3,hegemony,1,105464,121,121000,238,1,1,0,0,0,505,0,0,0,-100.0,-100.0
many_aggressors,0,290,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,290,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,291,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,291,hegemony-2,hegemony,1,52808,64,64000,227,1,1,0,0,1,764,0,0,0,-100.0,-100.0
many_aggressors,0,291,hegemony-3,hegemony,1,106216,122,122000,238,1,1,1,1,0,341,0,0,0,-100.0,-100.0
many_aggressors,0,291,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,291,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,292,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,292,hegemony-2,hegemony,1,52709,64,64000,227,1,1,1,1,1,587,0,0,0,-100.0,-100.0
many_aggressors,0,292,hegemony-3,hegemony,1,106274,122,122000,238,1,1,1,1,1,603,0,0,0,-100.0,-100.0
many_aggressors,0,292,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,292,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,293,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,293,hegemony-2,hegemony,1,52658,64,64000,227,1,1,0,0,0,516,0,0,0,-100.0,-100.0
many_aggressors,0,293,hegemony-3,hegemony,1,106452,122,122000,238,1,1,0,0,0,507,0,0,0,-100.0,-100.0
many_aggressors,0,293,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,293,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,294,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,294,hegemony-2,hegemony,1,52608,64,64000,227,1,1,0,0,0,516,0,0,0,-100.0,-100.0
many_aggressors,0,294,hegemony-3,hegemony,1,106624,122,122000,238,1,1,0,0,0,505,0,0,0,-100.0,-100.0
many_aggressors,0,294,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,294,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,295,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,295,hegemony-2,hegemony,1,53176,65,65000,227,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,295,hegemony-3,hegemony,1,106089,121,121000,238,1,1,0,0,1,768,0,0,0,-100.0,-100.0
many_aggressors,0,295,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,295,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,296,hegemony-1,hegemony,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,296,hegemony-2,hegemony,1,52487,64,64000,227,1,1,0,0,1,763,0,0,0,-100.0,-100.0
many_aggressors,0,296,hegemony-3,hegemony,1,106812,122,122000,238,1,1,1,1,0,340,0,0,0,-100.0,-100.0
many_aggressors,0,296,hegemony-4,hegemony,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0.0,0.0
many_aggressors,0,296,peace-1,peace,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0.0,0.0
