sweep,parameter,parameter_value,scenario,seed,country,strategy,survived,survival_turns,death_cause,final_population,peak_population,final_territory,peak_territory,territory_share,dominant,attacks_made,attacks_suffered,battles_won,cells_conquered,cells_lost,cells_explored,casualties,contacts,pacts_formed,pacts_broken,pacts_lapsed,trade_turns,non_aggression_turns,alliance_turns,unions_absorbed
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,61,retaliation-1,retaliation,1,300,,9187,9187,68,78,0.2656,0,177,133,88,88,54,33,5637,3,4,0,2,318,205,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,61,random-1,random,0,92,collapsed,0,142,0,26,0.0,0,46,67,8,8,45,45,207,2,2,0,2,8,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,62,peace-1,peace,0,52,union,0,239,0,40,0.0,0,0,6,0,0,2,41,14,4,6,0,1,70,12,1,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,62,switzerland-1,switzerland,0,287,conquered,0,2649,0,84,0.0,0,0,199,0,0,84,83,3907,3,3,0,0,270,223,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,62,hegemony-1,hegemony,1,300,,18238,18238,148,148,0.5781,1,244,12,107,107,3,43,3254,4,2,0,0,273,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,62,retaliation-1,retaliation,1,300,,45082,45082,108,108,0.4219,0,32,12,27,27,3,43,52,4,7,0,1,565,235,1,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,62,random-1,random,0,72,collapsed,0,165,0,33,0.0,0,30,77,8,8,50,42,197,3,2,0,2,10,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,63,peace-1,peace,0,68,union,0,358,0,48,0.0,0,0,5,0,0,1,47,9,3,6,0,1,96,27,2,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,63,switzerland-1,switzerland,0,101,conquered,0,160,0,31,0.0,0,0,92,0,0,59,58,171,4,5,0,1,135,72,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,63,hegemony-1,hegemony,1,300,,25239,25239,107,107,0.418,0,115,29,72,72,6,40,271,3,1,0,0,253,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,63,retaliation-1,retaliation,1,300,,47868,47868,149,149,0.582,1,73,38,46,46,7,62,288,3,6,0,0,378,65,2,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,63,random-1,random,0,144,collapsed,0,464,0,61,0.0,0,97,121,33,33,78,47,707,3,2,0,2,14,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,64,peace-1,peace,0,102,union,0,612,0,73,0.0,0,0,33,0,0,5,77,57,4,7,0,2,142,43,1,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,64,switzerland-1,switzerland,0,204,conquered,0,916,0,41,0.0,0,0,123,0,0,43,42,1214,4,5,0,1,256,178,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,64,hegemony-1,hegemony,1,300,,15824,15824,96,96,0.375,0,176,7,69,69,2,28,1238,4,3,0,2,201,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,64,retaliation-1,retaliation,1,300,,47805,47805,160,160,0.625,1,40,6,23,23,2,65,63,4,8,0,2,400,159,1,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,64,random-1,random,0,76,collapsed,0,163,0,30,0.0,0,34,81,6,6,46,41,199,4,3,0,3,41,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,65,peace-1,peace,0,189,conquered,0,439,0,51,0.0,0,0,151,0,0,77,76,634,4,4,0,1,265,148,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,65,switzerland-1,switzerland,1,300,,22837,22837,47,47,0.1836,0,0,0,0,0,0,46,0,4,6,0,0,746,397,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,65,hegemony-1,hegemony,1,300,,10909,10909,96,116,0.375,0,287,118,135,135,53,13,6337,4,3,0,2,416,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,65,retaliation-1,retaliation,1,300,,17688,17688,113,113,0.4414,1,109,111,51,51,34,95,4982,3,4,0,1,503,249,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,65,random-1,random,0,42,collapsed,0,116,0,13,0.0,0,17,33,2,2,24,25,109,3,1,0,0,24,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,66,peace-1,peace,1,300,,23811,23811,99,125,0.3867,0,0,117,0,0,41,81,1767,3,6,0,1,286,226,4,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,66,switzerland-1,switzerland,1,300,,7774,7774,34,72,0.1328,0,0,147,0,0,45,78,2690,4,6,0,1,391,298,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,66,hegemony-1,hegemony,0,78,collapsed,0,148,0,21,0.0,0,54,55,15,15,37,24,200,2,1,0,0,29,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,66,retaliation-1,retaliation,0,126,union,0,534,0,58,0.0,0,55,54,37,37,15,35,156,3,5,0,0,150,90,4,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,66,random-1,random,1,300,,16280,16280,123,123,0.4805,1,264,0,86,86,0,36,4696,2,2,0,2,6,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,67,peace-1,peace,1,300,,10688,10688,41,82,0.1602,0,0,156,0,0,66,80,2027,2,5,0,2,391,250,3,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,67,switzerland-1,switzerland,1,300,,5874,5874,20,60,0.0781,0,0,107,0,0,48,67,2275,3,4,0,1,421,243,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,67,hegemony-1,hegemony,1,300,,3708,3838,46,51,0.1797,0,147,58,34,34,30,41,3470,3,3,0,1,330,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,67,retaliation-1,retaliation,0,62,union,0,164,0,27,0.0,0,35,32,12,12,10,23,125,4,6,0,0,100,15,3,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,67,random-1,random,1,300,,20500,20500,149,149,0.582,1,256,85,127,127,19,40,6338,4,4,0,4,150,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,68,peace-1,peace,1,300,,30781,30781,140,140,0.5469,1,0,1,0,0,0,70,15,4,8,0,2,486,222,6,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,68,switzerland-1,switzerland,1,300,,29057,29057,111,111,0.4336,0,0,0,0,0,0,110,0,4,6,0,0,721,381,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,68,hegemony-1,hegemony,1,300,,21,239,5,34,0.0195,0,216,188,76,76,90,18,908,4,4,0,3,459,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,68,retaliation-1,retaliation,0,234,union,0,635,0,68,0.0,0,206,194,106,106,62,24,778,4,7,0,2,262,185,6,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,68,random-1,random,0,42,collapsed,0,119,0,14,0.0,0,9,48,2,2,32,33,101,4,3,0,1,32,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,69,peace-1,peace,1,300,,39592,39592,118,120,0.4609,0,0,55,0,0,9,49,988,4,6,0,2,380,14,2,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,69,switzerland-1,switzerland,0,118,conquered,0,135,0,37,0.0,0,0,100,0,0,59,58,182,3,3,0,0,157,35,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,69,hegemony-1,hegemony,1,300,,27790,27790,138,138,0.5391,1,159,22,98,98,1,40,1312,4,2,0,1,307,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,69,retaliation-1,retaliation,0,126,union,0,945,0,77,0.0,0,64,31,34,34,7,49,199,4,6,0,0,182,49,2,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,69,random-1,random,0,173,collapsed,0,389,0,58,0.0,0,99,114,15,15,71,74,876,3,1,0,1,12,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,70,peace-1,peace,1,300,,8643,8643,33,69,0.1289,0,0,114,0,0,46,78,2042,3,4,0,1,501,235,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,70,switzerland-1,switzerland,1,300,,8214,8214,27,48,0.1055,0,0,114,0,0,29,55,2457,4,6,0,1,649,282,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,70,hegemony-1,hegemony,1,300,,6445,6445,84,84,0.3281,0,152,88,69,69,30,44,2204,4,2,0,0,502,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,70,retaliation-1,retaliation,0,95,collapsed,0,146,0,21,0.0,0,73,71,21,21,39,22,235,2,2,0,0,76,47,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,70,random-1,random,1,300,,10713,10761,112,119,0.4375,1,243,81,84,84,30,57,7233,3,2,0,2,42,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,71,peace-1,peace,0,70,union,0,246,0,46,0.0,0,0,20,0,0,13,58,44,3,5,0,1,87,20,15,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,71,switzerland-1,switzerland,0,119,conquered,0,223,0,45,0.0,0,0,106,0,0,57,56,274,4,4,0,1,98,39,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,71,hegemony-1,hegemony,1,300,,6432,6581,65,101,0.2539,0,265,158,111,111,82,35,6180,3,1,0,1,83,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,71,retaliation-1,retaliation,1,300,,23853,23853,172,172,0.6719,1,222,246,122,122,60,63,5129,3,6,0,1,193,59,15,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,71,random-1,random,0,183,collapsed,0,489,0,56,0.0,0,141,98,40,40,61,42,993,3,2,0,2,21,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,72,peace-1,peace,1,300,,21955,21955,97,135,0.3789,0,0,146,0,0,48,80,2732,3,6,0,1,331,247,8,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,72,switzerland-1,switzerland,1,300,,7194,7194,24,55,0.0938,0,0,89,0,0,37,60,1505,3,5,0,1,345,278,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,72,hegemony-1,hegemony,0,83,collapsed,0,148,0,21,0.0,0,60,58,10,10,30,23,211,1,0,0,0,0,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,72,retaliation-1,retaliation,0,122,union,0,419,0,63,0.0,0,83,67,41,41,12,34,236,4,5,0,0,117,59,8,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,72,random-1,random,1,300,,14900,14900,135,135,0.5273,1,242,25,87,87,11,58,5466,3,2,0,2,35,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,73,peace-1,peace,0,56,union,0,147,0,29,0.0,0,0,31,0,0,18,46,62,3,4,0,0,64,15,6,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,73,switzerland-1,switzerland,0,230,conquered,0,1047,0,65,0.0,0,0,151,0,0,70,69,1592,3,4,0,2,238,176,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,73,hegemony-1,hegemony,1,300,,24680,24680,132,132,0.5156,1,203,4,107,107,3,27,1382,4,2,0,1,219,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,73,retaliation-1,retaliation,1,300,,38240,38240,124,124,0.4844,0,61,20,47,47,3,50,94,4,7,0,2,441,191,6,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,73,random-1,random,0,98,collapsed,0,166,0,32,0.0,0,29,87,6,6,66,69,216,4,3,0,3,24,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,74,peace-1,peace,1,300,,18008,18008,72,117,0.2812,0,0,156,0,0,53,74,3113,3,6,0,1,301,232,4,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,74,switzerland-1,switzerland,1,300,,13967,13967,45,67,0.1758,0,0,83,0,0,24,68,1549,3,5,0,1,324,257,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,74,hegemony-1,hegemony,0,60,collapsed,0,134,0,16,0.0,0,44,45,14,14,27,16,166,1,0,0,0,0,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,74,retaliation-1,retaliation,0,94,union,0,249,0,50,0.0,0,45,44,27,27,14,36,137,3,5,0,0,104,45,4,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,74,random-1,random,1,300,,17148,17148,139,139,0.543,1,239,0,77,77,0,61,5721,2,2,0,2,19,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,75,peace-1,peace,1,300,,19551,19551,94,97,0.3672,0,0,134,0,0,35,100,1836,4,8,0,2,359,265,4,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,75,switzerland-1,switzerland,1,300,,5338,5338,15,34,0.0586,0,0,77,0,0,20,34,1892,2,3,0,1,271,239,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,75,hegemony-1,hegemony,0,249,collapsed,0,325,0,48,0.0,0,201,74,38,38,36,35,1192,3,2,0,1,28,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,75,retaliation-1,retaliation,0,80,union,0,169,0,29,0.0,0,51,51,18,18,19,28,181,2,3,0,0,55,26,4,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,75,random-1,random,1,300,,7096,7096,141,141,0.5508,1,212,128,70,70,16,86,5973,3,2,0,2,11,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,76,peace-1,peace,1,300,,26483,26483,79,79,0.3086,0,0,0,0,0,0,78,0,2,3,0,0,392,133,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,76,switzerland-1,switzerland,0,204,conquered,0,349,0,50,0.0,0,0,163,0,0,82,81,550,4,5,0,1,333,269,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,76,hegemony-1,hegemony,1,300,,14674,14674,139,139,0.543,1,278,123,150,150,34,22,3588,4,2,0,1,299,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,76,retaliation-1,retaliation,1,300,,2334,2834,38,62,0.1484,0,193,153,72,72,67,32,3986,3,4,0,2,239,136,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,76,random-1,random,0,131,collapsed,0,191,0,37,0.0,0,90,122,28,28,67,39,436,3,2,0,2,11,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,77,peace-1,peace,0,66,union,0,162,0,35,0.0,0,0,40,0,0,20,51,74,4,5,0,1,80,28,4,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,77,switzerland-1,switzerland,0,234,conquered,0,854,0,81,0.0,0,0,179,0,0,105,104,1208,3,4,0,2,217,148,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,77,hegemony-1,hegemony,1,300,,25584,25584,154,158,0.6016,1,240,34,145,145,15,23,4633,4,3,0,3,196,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,77,retaliation-1,retaliation,1,300,,29578,29578,102,105,0.3984,0,88,47,50,50,17,36,3790,3,6,0,2,398,176,4,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,77,random-1,random,0,110,collapsed,0,221,0,40,0.0,0,70,98,23,23,61,40,342,4,2,0,2,7,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,78,peace-1,peace,0,58,union,0,198,0,43,0.0,0,0,32,0,0,10,52,47,3,4,0,0,68,11,6,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,78,switzerland-1,switzerland,1,300,,1693,1693,7,55,0.0273,0,0,118,0,0,61,67,1350,3,4,0,1,300,238,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,78,hegemony-1,hegemony,0,190,collapsed,0,340,0,39,0.0,0,165,82,40,40,52,25,945,2,0,0,0,0,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,78,retaliation-1,retaliation,1,300,,14504,14504,128,133,0.5,1,231,261,109,109,84,59,4950,4,6,0,1,319,249,6,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,78,random-1,random,1,300,,12613,12613,113,113,0.4414,0,246,149,115,115,57,54,5340,2,2,0,2,25,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,79,peace-1,peace,0,73,union,0,236,0,48,0.0,0,0,21,0,0,15,62,62,4,6,0,1,104,12,5,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,79,switzerland-1,switzerland,0,136,conquered,0,161,0,40,0.0,0,0,108,0,0,62,61,250,3,3,0,0,123,65,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,79,hegemony-1,hegemony,1,300,,15121,15121,123,125,0.4805,1,262,149,136,136,52,38,4780,3,1,0,1,98,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,79,retaliation-1,retaliation,1,300,,11020,11020,107,120,0.418,0,245,283,111,111,100,47,5555,4,6,0,2,203,77,5,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,79,random-1,random,0,190,collapsed,0,327,0,49,0.0,0,150,96,41,41,59,40,915,2,2,0,2,4,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,80,peace-1,peace,0,155,conquered,0,244,0,44,0.0,0,0,109,0,0,61,60,372,3,3,0,1,139,108,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,80,switzerland-1,switzerland,1,300,,25808,25808,72,72,0.2812,0,0,3,0,0,1,72,5,4,6,0,1,623,345,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,80,hegemony-1,hegemony,1,300,,12939,12939,110,110,0.4297,1,272,144,140,140,59,28,5664,4,2,0,1,321,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,80,retaliation-1,retaliation,1,300,,9430,9437,74,86,0.2891,0,165,148,76,76,64,61,5687,3,3,0,1,371,237,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,80,random-1,random,0,49,collapsed,0,146,0,21,0.0,0,17,50,7,7,38,32,133,4,2,0,2,6,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,81,peace-1,peace,0,113,union,0,750,0,65,0.0,0,0,19,0,0,5,69,33,4,7,0,1,194,81,4,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,81,switzerland-1,switzerland,0,206,conquered,0,745,0,55,0.0,0,0,130,0,0,59,58,1018,3,4,0,2,227,164,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,81,hegemony-1,hegemony,1,300,,20489,20489,112,112,0.4375,0,171,6,78,78,2,35,928,4,3,0,1,349,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,81,retaliation-1,retaliation,1,300,,47555,47555,144,144,0.5625,1,40,8,25,25,1,54,60,3,5,0,1,408,103,4,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,81,random-1,random,0,84,collapsed,0,180,0,33,0.0,0,46,94,13,13,49,38,242,4,3,0,3,14,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,82,peace-1,peace,1,300,,23274,23274,106,130,0.4141,0,0,90,0,0,26,96,1793,4,6,0,1,302,237,5,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,82,switzerland-1,switzerland,1,300,,5244,5244,20,59,0.0781,0,0,129,0,0,45,64,2589,3,4,0,1,321,227,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,82,hegemony-1,hegemony,0,77,collapsed,0,143,0,19,0.0,0,58,51,12,12,28,19,192,4,1,0,0,55,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,82,retaliation-1,retaliation,0,112,union,0,136,0,35,0.0,0,81,83,30,30,26,30,267,3,3,0,0,39,10,5,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,82,random-1,random,1,300,,12110,12110,130,130,0.5078,1,253,39,90,90,7,46,5238,4,2,0,2,17,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,83,peace-1,peace,1,300,,5853,5853,30,70,0.1172,0,0,140,0,0,73,83,1720,3,5,0,0,160,102,8,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,83,switzerland-1,switzerland,1,300,,11381,11421,51,77,0.1992,0,0,110,0,0,48,98,2501,3,4,0,1,226,88,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,83,hegemony-1,hegemony,0,172,collapsed,0,154,0,40,0.0,0,128,69,34,34,29,27,508,3,1,0,0,101,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,83,retaliation-1,retaliation,0,90,union,0,153,0,27,0.0,0,60,70,20,20,29,27,225,3,4,0,1,59,14,8,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,83,random-1,random,1,300,,23414,23414,175,175,0.6836,1,249,48,128,128,3,49,3919,4,2,0,2,24,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,84,peace-1,peace,1,300,,37234,37234,107,107,0.418,0,0,0,0,0,0,64,3,3,7,0,1,515,269,4,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,84,switzerland-1,switzerland,1,300,,345,2865,2,74,0.0078,0,0,183,0,0,72,73,4431,3,5,0,1,356,280,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,84,hegemony-1,hegemony,1,300,,14100,14100,147,147,0.5742,1,259,59,115,115,10,41,4485,4,4,0,3,224,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,84,retaliation-1,retaliation,0,112,union,0,346,0,49,0.0,0,66,35,22,22,19,38,230,4,7,0,2,128,43,4,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,84,random-1,random,0,78,collapsed,0,159,0,30,0.0,0,35,83,5,5,41,43,197,2,1,0,1,7,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,85,peace-1,peace,0,82,union,0,165,0,41,0.0,0,0,58,0,0,30,69,97,4,6,0,1,82,18,5,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,85,switzerland-1,switzerland,1,300,,24895,24895,60,60,0.2344,0,0,0,0,0,0,59,0,3,5,0,0,538,230,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,85,hegemony-1,hegemony,1,300,,46,1793,14,72,0.0547,0,270,217,90,90,107,30,4641,4,2,0,1,262,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,85,retaliation-1,retaliation,1,300,,20761,20761,182,182,0.7109,1,239,194,136,136,48,53,3262,4,7,0,2,322,242,5,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,85,random-1,random,0,127,collapsed,0,274,0,43,0.0,0,84,124,23,23,64,43,481,3,2,0,2,10,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,86,peace-1,peace,0,77,union,0,138,0,29,0.0,0,0,67,0,0,44,57,110,4,5,0,1,69,15,8,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,86,switzerland-1,switzerland,1,300,,3079,3084,12,57,0.0469,0,0,114,0,0,57,68,1882,3,4,0,1,296,236,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,86,hegemony-1,hegemony,0,224,collapsed,0,459,0,51,0.0,0,207,143,77,77,84,17,1360,3,0,0,0,0,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,86,retaliation-1,retaliation,1,300,,5629,5629,84,97,0.3281,0,213,245,89,89,90,70,4409,3,5,0,0,311,251,8,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,86,random-1,random,1,300,,19793,19793,152,152,0.5938,1,258,109,138,138,29,42,4533,3,2,0,2,12,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,87,peace-1,peace,0,82,union,0,460,0,61,0.0,0,0,7,0,0,3,63,14,3,6,0,1,102,30,8,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,87,switzerland-1,switzerland,1,300,,25804,25804,73,73,0.2852,0,0,0,0,0,0,72,0,2,4,0,0,328,269,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,87,hegemony-1,hegemony,1,300,,18118,18118,57,57,0.2227,0,57,29,37,37,3,22,118,3,3,0,2,242,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,87,retaliation-1,retaliation,1,300,,49517,49517,126,126,0.4922,1,0,0,0,0,0,64,0,4,8,0,1,564,265,8,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,87,random-1,random,0,64,collapsed,0,127,0,21,0.0,0,29,50,3,3,34,34,150,2,1,0,0,12,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,88,peace-1,peace,1,300,,23576,23576,100,126,0.3906,0,0,150,0,0,45,74,2275,4,7,0,2,323,227,5,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,88,switzerland-1,switzerland,1,300,,10669,10798,35,64,0.1367,0,0,105,0,0,30,64,2335,3,5,0,1,345,277,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,88,hegemony-1,hegemony,0,82,collapsed,0,154,0,23,0.0,0,58,53,13,13,35,24,213,2,1,0,0,31,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,88,retaliation-1,retaliation,0,116,union,0,505,0,70,0.0,0,53,58,35,35,13,47,156,4,6,0,0,154,76,5,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,88,random-1,random,1,300,,13424,13424,121,121,0.4727,1,255,0,75,75,0,45,5625,3,3,0,3,37,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,89,peace-1,peace,0,91,union,0,156,0,45,0.0,0,0,69,0,0,42,85,110,3,5,0,0,71,13,7,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,89,switzerland-1,switzerland,1,300,,25529,25529,77,77,0.3008,0,0,7,0,0,3,79,14,4,6,0,1,554,261,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,89,hegemony-1,hegemony,1,300,,10634,10634,120,120,0.4688,1,274,202,152,152,59,26,3528,2,1,0,0,229,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,89,retaliation-1,retaliation,1,300,,3659,3659,57,104,0.2227,0,269,240,103,103,115,24,4520,3,5,0,0,331,272,7,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,89,random-1,random,0,87,collapsed,0,138,0,25,0.0,0,42,67,8,8,44,45,201,2,1,0,1,5,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,90,peace-1,peace,1,300,,21495,21495,79,92,0.3086,0,0,126,0,0,28,80,1258,4,8,0,2,479,264,1,1
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,90,switzerland-1,switzerland,1,300,,10938,10938,29,29,0.1133,0,0,49,0,0,7,35,1164,4,6,0,1,356,267,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,90,hegemony-1,hegemony,1,300,,2327,2327,93,93,0.3633,1,224,105,66,66,41,67,1207,4,4,0,2,186,0,0,0
growth_rate,growth_rate,0.02,sweep_growth_rate_0p02,90,retaliation-1,retaliation,0,63,union,0,150,0,27,0.0,0,37,41,15,15,14,24,139,3,5,0,0,88,27,1,0
